0.403209	0.44427	0.471533
-0.308491	-0.343436	-0.366151
0.0589764	0.0686279	0.0762784
0.0758513	0.0705707	0.0650981
-0.096269	-0.0904283	-0.0843015
0.0674608	0.0621538	0.0552961
0.0753479	0.0719487	0.0657229
-0.0765838	-0.0712056	-0.0652807
0.0572272	0.0653821	0.0691527
-0.178952	-0.200129	-0.212609
0.111211	0.10265	0.0928098
-0.13976	-0.15036	-0.155156
0.0995805	0.0969423	0.092274
0.00337924	0.00354575	0.00294402
0.125738	0.131594	0.134407
-0.0523634	-0.0500948	-0.0474878
